id,cityId,name,businessName,googleMapsUrl,rating,specialty,address,phone,bio,notes
551,8,,Jalpa Sheth Nutrition & Wellness LLC,https://www.google.com/maps/place/Jalpa+Sheth+Nutrition+%26+Wellness+LLC/data=!4m7!3m6!1s0x89c2576d4613fa25:0x3851645ad61ed050!8m2!3d40.7189857!4d-74.034424!16s%2Fg%2F11gdpzfcln!19sChIJJfoTRm1XwokRUNAe1lpkUTg?authuser=0&hl=en&rclk=1,4.6,Nutritionist,185 Hudson St 5,(201) 744-0542,"""Jalpa Sheth helped me successfully navigate my nutritional issues.""",
552,8,,RevolutioniZe Nutrition,https://www.google.com/maps/place/RevolutioniZe+Nutrition/data=!4m7!3m6!1s0x89c3d45d0ddc41a7:0x1bcbc6635a468fa6!8m2!3d40.3004257!4d-74.3047629!16s%2Fg%2F1q5cdprhb!19sChIJp0HcDV3Uw4kRpo9GWmPGyxs?authuser=0&hl=en&rclk=1,5,Nutritionist,195 US,(732) 462-5326,"""One week later I lost 3 pounds and I am already feeling so much better.""",
553,8,,"Susanne Barna, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Susanne+Barna,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c3b1dc452f9531:0x8f136115bf5dd32c!8m2!3d40.6350559!4d-74.3567083!16s%2Fg%2F11vzblsmwf!19sChIJMZUvRdyxw4kRLNNdvxVhE48?authuser=0&hl=en&rclk=1",,Nutritionist,2111 Gallagher Ave,(617) 982-3658,,
554,8,,Center for Medical Nutrition Therapy- Marilyn R Quintana RDN,https://www.google.com/maps/place/Center+for+Medical+Nutrition+Therapy-+Marilyn+R+Quintana+RDN/data=!4m7!3m6!1s0x89c250ddd153c22d:0x4784ccb7d7507c0b!8m2!3d40.7329633!4d-74.0592495!16s%2Fg%2F1v3kjf4r!19sChIJLcJT0d1QwokRC3xQ17fMhEc?authuser=0&hl=en&rclk=1,3.8,Nutritionist,550 Summit Ave,(551) 486-6604,"""Helped us understand the basics and improve diet plan.""",
555,8,,"Kyra Tywanick, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Kyra+Tywanick,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c38b9c60d5e31d:0x6cf7a10ca6684440!8m2!3d40.6328863!4d-74.9024402!16s%2Fg%2F11w9rtst17!19sChIJHePVYJyLw4kRQERopgyh92w?authuser=0&hl=en&rclk=1",5,Nutritionist,21 Fieldstone Dr,(617) 982-3658,,
556,8,,Healthy & Whole Nutrition,https://www.google.com/maps/place/Healthy+%26+Whole+Nutrition/data=!4m7!3m6!1s0x8ad555a13338cf91:0xb8e18d5d0231b79!8m2!3d40.6398371!4d-74.3667965!16s%2Fg%2F11vs3qk32_!19sChIJkc84M6FV1YoReRsj0NUYjgs?authuser=0&hl=en&rclk=1,,Dietitian,,(908) 514-8510,,
557,8,,Michelle Dougherty RD Nutrition LLC,https://www.google.com/maps/place/Michelle+Dougherty+RD+Nutrition+LLC/data=!4m7!3m6!1s0x2a43c454aeec077f:0xd4aec491f09211dc!8m2!3d40.7992541!4d-74.478923!16s%2Fg%2F11w1x7cd3b!19sChIJfwfsrlTEQyoR3BGS8JHErtQ?authuser=0&hl=en&rclk=1,,Nutritionist,,(908) 337-6599,,
558,8,,Sunrise Nutrition Center,https://www.google.com/maps/place/Sunrise+Nutrition+Center/data=!4m7!3m6!1s0x89c481b8290fa253:0xbd7dbee0bf2fc21f!8m2!3d40.8471829!4d-74.823851!16s%2Fg%2F1tdx5220!19sChIJU6IPKbiBxIkRH8Ivv-C-fb0?authuser=0&hl=en&rclk=1,4.3,Nutritionist,137 Mountain Ave,(908) 441-2276,"""Getting help with Lyme.""",
559,8,,Simple Health and Nutrition,https://www.google.com/maps/place/Simple+Health+and+Nutrition/data=!4m7!3m6!1s0x89c2598a8d07ab6d:0xd9672e06f6c0809b!8m2!3d40.784115!4d-74.775194!16s%2Fg%2F11g0t7q9jd!19sChIJbasHjYpZwokRm4DA9gYuZ9k?authuser=0&hl=en&rclk=1,5,Nutritionist,41 E Mill Rd,(862) 260-4521,"""Highly Recommended.""",
560,8,,"FCRD Health & Nutrition, LLC","https://www.google.com/maps/place/FCRD+Health+%26+Nutrition,+LLC/data=!4m7!3m6!1s0x89c2e5a16a43b69b:0xc6975d161e2101d0!8m2!3d40.9506777!4d-74.0326554!16s%2Fg%2F11h05c2q24!19sChIJm7ZDaqHlwokR0AEhHhZdl8Y?authuser=0&hl=en&rclk=1",5,Nutritionist,297 Kinderkamack Rd Suite 212,(201) 632-3077,,
561,8,,Judith G Rabner MS RD Nutritionist,https://www.google.com/maps/place/Judith+G+Rabner+MS+RD+Nutritionist/data=!4m7!3m6!1s0x89c3aac9ed25f603:0xd7db3e8bfea13bec!8m2!3d40.824624!4d-74.2101954!16s%2Fg%2F1trqj4p1!19sChIJA_Yl7cmqw4kR7Duh_os-29c?authuser=0&hl=en&rclk=1,,Nutritionist,,(973) 363-2061,,
562,8,,Nutrition by Tanya - Boro Park,https://www.google.com/maps/place/Nutrition+by+Tanya+-+Boro+Park/data=!4m7!3m6!1s0x89dcb0c8c6702ba5:0x79b83de27d2d2dc6!8m2!3d40.6407063!4d-73.9859069!16s%2Fg%2F11bvt2q_b0!19sChIJpStwxsiw3IkRxi0tfeI9uHk?authuser=0&hl=en&rclk=1,4.9,Nutritionist,3817 13th Ave,(844) 826-9234,"""Her diet is easy to follow and resulted in fast and positive changes.""",
563,8,,"Andrea Berez, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Andrea+Berez,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c3bffe42868bfb:0x89fe21501da5cb91!8m2!3d40.6107648!4d-74.5273775!16s%2Fg%2F11wh311hk5!19sChIJ-4uGQv6_w4kRkculHVAh_ok?authuser=0&hl=en&rclk=1",,Nutritionist,17 Cambridge Dr,(617) 982-3658,,
564,8,,The Center for Nutrition and Diabetes Management,https://www.google.com/maps/place/The+Center+for+Nutrition+and+Diabetes+Management/data=!4m7!3m6!1s0x89c3f3ee750c2653:0x81b2663c3ecede96!8m2!3d40.5355741!4d-74.8614956!16s%2Fg%2F1tgd7gpp!19sChIJUyYMde7zw4kRlt7OPjxmsoE?authuser=0&hl=en&rclk=1,5,Nutritionist,9100 Wescott Dr #102,(908) 237-6920,,
565,8,,"Justine Hernandez, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Justine+Hernandez,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c3affd8d1fcf6d:0x7c13ce68488c29f0!8m2!3d40.7087796!4d-74.3168639!16s%2Fg%2F11lnr3s5c1!19sChIJbc8fjf2vw4kR8CmMSGjOE3w?authuser=0&hl=en&rclk=1",,Nutritionist,31 Rose Ave,(617) 982-3658,,
566,8,,"Tracy Colin, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Tracy+Colin,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c3c74f77dc5893:0x26bc66a5989a8e0a!8m2!3d40.506699!4d-74.4629499!16s%2Fg%2F11lf3vkxvm!19sChIJk1jcd0_Hw4kRCo6amKVmvCY?authuser=0&hl=en&rclk=1",5,Nutritionist,1050 George St,(617) 982-3658,"""She is extremely knowledgeable, supportive, and patient.""",
567,8,,"Amy Kearns, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Amy+Kearns,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c3afb557128293:0x44695052b70d4ee4!8m2!3d40.7451514!4d-74.3933857!16s%2Fg%2F11vxt1mh1f!19sChIJk4ISV7Wvw4kR5E4Nt1JQaUQ?authuser=0&hl=en&rclk=1",,Nutritionist,525 Main St,(617) 982-3658,,
568,8,,Embodied Nutrition,https://www.google.com/maps/place/Embodied+Nutrition/data=!4m7!3m6!1s0xab44e2a22c5eb577:0x2541942e8249125f!8m2!3d41.902259!4d-75.7700406!16s%2Fg%2F11sdwzn32_!19sChIJd7VeLKLiRKsRXxJJgi6UQSU?authuser=0&hl=en&rclk=1,,Dietitian,,(973) 805-3396,,
569,8,,Pathway Nutrition LLC,https://www.google.com/maps/place/Pathway+Nutrition+LLC/data=!4m7!3m6!1s0x8e7c47c46d997203:0x843ad04f83bc2c32!8m2!3d40.9014095!4d-73.9796294!16s%2Fg%2F11vwdsrggy!19sChIJA3KZbcRHfI4RMiy8g0_QOoQ?authuser=0&hl=en&rclk=1,5,Dietitian,,(516) 234-0819,,
570,8,,Vita Nutrition Services,https://www.google.com/maps/place/Vita+Nutrition+Services/data=!4m7!3m6!1s0x89c6cc1ffa9f570f:0xbb205badde078c80!8m2!3d39.8842026!4d-75.0584959!16s%2Fg%2F11c2pdfqbr!19sChIJD1ef-h_MxokRgIwH3q1bILs?authuser=0&hl=en&rclk=1,5,Nutritionist,116 White Horse Pike,(856) 617-1012,"""Can't say enough good things!""",
571,8,,908 Athletics - Berkeley Heights,https://www.google.com/maps/place/908+Athletics+-+Berkeley+Heights/data=!4m7!3m6!1s0x89c3badb1946ac8b:0x8193fbb9d4ef1da9!8m2!3d40.6879085!4d-74.4427105!16s%2Fg%2F1tdkhlkp!19sChIJi6xGGdu6w4kRqR3v1Ln7k4E?authuser=0&hl=en&rclk=1,5,Personal trainer,908 Athletics,(908) 504-7049,Onsite services,
572,8,,"Lexie D'Adamo MS RD - Rest and Digest Nutrition, LLC","https://www.google.com/maps/place/Lexie+D%27Adamo+MS+RD+-+Rest+and+Digest+Nutrition,+LLC/data=!4m7!3m6!1s0x89c3af78d8215555:0x884595abe7aedd1c!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11pkfrx6xg!19sChIJVVUh2Hivw4kRHN2u56uVRYg?authuser=0&hl=en&rclk=1",,Dietitian,,(862) 308-0074,,
573,8,,Visiting Dietitians of NJ,https://www.google.com/maps/place/Visiting+Dietitians+of+NJ/data=!4m7!3m6!1s0x89c3b31af28c8b25:0x7626061db1ad1296!8m2!3d40.664121!4d-74.3091597!16s%2Fg%2F11hzzr5tc1!19sChIJJYuM8hqzw4kRlhKtsR0GJnY?authuser=0&hl=en&rclk=1,,Nutritionist,10 Crescent Pl,(908) 509-7095,,
574,8,,Jennifer Melanson Nutrition LLC,https://www.google.com/maps/place/Jennifer+Melanson+Nutrition+LLC/data=!4m7!3m6!1s0x89c2ff704426c39f:0x7d33c3161103bce1!8m2!3d40.8199167!4d-74.2214607!16s%2Fg%2F11r3ntwypg!19sChIJn8MmRHD_wokR4bwDERbDM30?authuser=0&hl=en&rclk=1,,Nutritionist,100 Valley Rd,(973) 200-8390,,
575,8,,Pando Wellness - Nutritionist & Dietitian,https://www.google.com/maps/place/Pando+Wellness+-+Nutritionist+%26+Dietitian/data=!4m7!3m6!1s0x89c25be200ce117f:0x9431f0e8ffb662a3!8m2!3d40.6723249!4d-73.992346!16s%2Fg%2F11q4lxxn9x!19sChIJfxHOAOJbwokRo2K2_-jwMZQ?authuser=0&hl=en&rclk=1,5,Nutritionist,147 9th St Apt 3B,(301) 651-0333,"""H brings compassionate care and incredible expertise to their work.""",
576,8,,Healthy Habits For Life,https://www.google.com/maps/place/Healthy+Habits+For+Life/data=!4m7!3m6!1s0x89c3bac5c35f9311:0x1a193aff8ba58ea5!8m2!3d40.6880291!4d-74.4355202!16s%2Fg%2F11bzy_wfp7!19sChIJEZNfw8W6w4kRpY6li_86GRo?authuser=0&hl=en&rclk=1,,Health consultant,310 Springfield Ave # 16,(908) 280-2657,,
577,8,,"Alicia Fanelli, MPH, RD","https://www.google.com/maps/place/Alicia+Fanelli,+MPH,+RD/data=!4m7!3m6!1s0x89c2ff3f3b96a32d:0x9b1558f2fb6d8b6f!8m2!3d40.7870111!4d-74.4644684!16s%2Fg%2F11jzd5zypj!19sChIJLaOWOz__wokRb4tt-_JYFZs?authuser=0&hl=en&rclk=1",0,Dietitian,95 Madison Ave 4th Floor,(973) 679-7074,,
578,8,,Michelle Dougherty RD,https://www.google.com/maps/place/Michelle+Dougherty+RD/data=!4m7!3m6!1s0x89c3a6a27687421d:0x55ee6fa3a63399bf!8m2!3d40.7909562!4d-74.4761962!16s%2Fg%2F11clsdlpr2!19sChIJHUKHdqKmw4kRv5kzpqNv7lU?authuser=0&hl=en&rclk=1,3.4,Nutritionist,13 James St,(908) 337-6599,"""Michelle is an absolutely incredible nutritionist.""",
579,8,,Laura Lagano Nutrition LLC,https://www.google.com/maps/place/Laura+Lagano+Nutrition+LLC/data=!4m7!3m6!1s0x89c259d8ebc8f8cd:0x7b1d5425f0a453c0!8m2!3d40.748141!4d-74.0283483!16s%2Fg%2F1tcv_bbn!19sChIJzfjI69hZwokRwFOk8CVUHXs?authuser=0&hl=en&rclk=1,4.5,Nutritionist,931 Bloomfield St,(917) 829-0250,,
580,8,,"Erin Long, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Erin+Long,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c3a3e3be78581b:0x38f199390e3e1c9b!8m2!3d40.7691535!4d-74.5074843!16s%2Fg%2F11lv_2wcq5!19sChIJG1h4vuOjw4kRmxw-DjmZ8Tg?authuser=0&hl=en&rclk=1",,Nutritionist,10 Sand Spring Rd,(617) 982-3658,,
581,8,,Nutrition Associates of East Brunswick,https://www.google.com/maps/place/Nutrition+Associates+of+East+Brunswick/data=!4m7!3m6!1s0x89c3c58451447f01:0x2e81c5601c058942!8m2!3d40.4258724!4d-74.4140166!16s%2Fg%2F11bw2_hsns!19sChIJAX9EUYTFw4kRQokFHGDFgS4?authuser=0&hl=en&rclk=1,3.4,Nutritionist,123 Dunhams Corner Rd,(732) 254-0113,"""Lost 25 lbs plus energy galore""",
582,8,,Birchwell Functional Medicine - Integrative Health & Holistic Nutrition,https://www.google.com/maps/place/Birchwell+Functional+Medicine+-+Integrative+Health+%26+Holistic+Nutrition/data=!4m7!3m6!1s0x695ecbcf11e484b9:0xdc0f41e590f0cd13!8m2!3d40.751848!4d-73.98245!16s%2Fg%2F11nxs_yzkl!19sChIJuYTkEc_LXmkRE83wkOVBD9w?authuser=0&hl=en&rclk=1,5,Nutritionist,442 5th Ave #1276,(203) 293-5483,"""She has helped tremendously throughout my weight loss and health journey.""",
583,8,,"Christine Pecorino, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Christine+Pecorino,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c2ff99e3c1efdb:0xd2f9e4f82a5385bd!8m2!3d40.9041513!4d-74.2122384!16s%2Fg%2F11w583vx75!19sChIJ2-_B45n_wokRvYVTKvjk-dI?authuser=0&hl=en&rclk=1",,Nutritionist,339 Union Blvd APT 208,(617) 982-3658,,
584,8,,LeSash Nutrition,https://www.google.com/maps/place/LeSash+Nutrition/data=!4m7!3m6!1s0x89c24ef9fe4bded3:0xe3a3edda0f06f263!8m2!3d40.6974881!4d-73.9796294!16s%2Fg%2F1tdbrsj_!19sChIJ095L_vlOwokRY_IGD9rto-M?authuser=0&hl=en&rclk=1,4.9,Nutritionist,,(347) 205-5166,"""Jennilyn is very personable and clearly explains the material.""",
585,8,,"Lauren Udall, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Lauren+Udall,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c3a7600bd53b33:0x828898b04b00774b!8m2!3d40.8311035!4d-74.4797864!16s%2Fg%2F11y7fb6xst!19sChIJMzvVC2Cnw4kRS3cAS7CYiII?authuser=0&hl=en&rclk=1",,Nutritionist,10 Mayfair Rd,(617) 982-3658,,
586,8,,LK Nutrition Eating Disorder Dietitians & Nutritionists in Brooklyn,https://www.google.com/maps/place/LK+Nutrition+Eating+Disorder+Dietitians+%26+Nutritionists+in+Brooklyn/data=!4m7!3m6!1s0x89c25967158b64c3:0x92936d489ad90ec9!8m2!3d40.6744353!4d-73.9758138!16s%2Fg%2F1q66mzswx!19sChIJw2SLFWdZwokRyQ7Zmkhtk5I?authuser=0&hl=en&rclk=1,5,Nutritionist,808 Union St Suite 3A,(347) 349-5619,"""My client reported feeling heard, respected, and, most importantly, hopeful.""",
587,8,,LBS Nutrition LLC,https://www.google.com/maps/place/LBS+Nutrition+LLC/data=!4m7!3m6!1s0x89c3d3d311b00aeb:0xb1969616c9767807!8m2!3d40.3221501!4d-74.3039833!16s%2Fg%2F11cs4h22q4!19sChIJ6wqwEdPTw4kRB3h2yRaWlrE?authuser=0&hl=en&rclk=1,5,Consultant,831 Tennent Rd,(732) 210-9581,,
588,8,,Nutrition By Bess,https://www.google.com/maps/place/Nutrition+By+Bess/data=!4m7!3m6!1s0x89c2f0b74c659895:0x3867d4c12dd8493f!8m2!3d40.8866556!4d-74.0121442!16s%2Fg%2F11b86z_g8c!19sChIJlZhlTLfwwokRP0nYLcHUZzg?authuser=0&hl=en&rclk=1,2.3,Nutritionist,832 Grange Rd,(201) 281-0787,"""She individualizes a plan for each of her clients.""",
589,8,,Compass Nutrition,https://www.google.com/maps/place/Compass+Nutrition/data=!4m7!3m6!1s0x89c25a183e2b2a99:0x3b351c3fbeee5b9d!8m2!3d40.7037765!4d-74.0119032!16s%2Fg%2F1tg79zdg!19sChIJmSorPhhawokRnVvuvj8cNTs?authuser=0&hl=en&rclk=1,4.9,Nutritionist,90 Broad St 2nd Floor,(212) 419-0399,"""She gave me a bunch of new ways ti correct my eating habits.""",
590,8,,"Melanie Daniel, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Melanie+Daniel,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c2531e465c3e8d:0x70e3f8b89ee71764!8m2!3d40.740024!4d-74.1578754!16s%2Fg%2F11y73_266g!19sChIJjT5cRh5TwokRZBfnnrj443A?authuser=0&hl=en&rclk=1",,Nutritionist,777 S 3rd St,(617) 982-3658,,
591,8,,Nutrition Center,https://www.google.com/maps/place/Nutrition+Center/data=!4m7!3m6!1s0x89c3b1a466593309:0x9244bedbd91a6362!8m2!3d40.6546037!4d-74.342235!16s%2Fg%2F1q69xp_9r!19sChIJCTNZZqSxw4kRYmMa2du-RJI?authuser=0&hl=en&rclk=1,,Nutritionist,501 Lenox Ave,(908) 456-0502,,
592,8,,Hillary Irwin Nutrition,https://www.google.com/maps/place/Hillary+Irwin+Nutrition/data=!4m7!3m6!1s0x89c3b1e8289734f1:0x9572ce7bf3009164!8m2!3d40.63962!4d-74.3338661!16s%2Fg%2F11lq0m7zxs!19sChIJ8TSXKOixw4kRZJEA83vOcpU?authuser=0&hl=en&rclk=1,,Nutritionist,947 Summit Ave,(917) 439-8328,,
593,8,,"Samantha Rigoli, Registered Dietitian Nutritionist at Healthy to the Core NYC","https://www.google.com/maps/place/Samantha+Rigoli,+Registered+Dietitian+Nutritionist+at+Healthy+to+the+Core+NYC/data=!4m7!3m6!1s0x89c2595758be0493:0xb77437a4188a43fb!8m2!3d40.6860039!4d-73.933128!16s%2Fg%2F1tc_m1gp!19sChIJkwS-WFdZwokR-0OKGKQ3dLc?authuser=0&hl=en&rclk=1",4.8,Nutritionist,,(917) 561-6173,"""She's is truly committed to the success of her clients.""",
594,8,,Well By Mel Nutrition | Prenatal Dietitian,https://www.google.com/maps/place/Well+By+Mel+Nutrition+%7C+Prenatal+Dietitian/data=!4m7!3m6!1s0x38c69697e85e5:0x288554b449586147!8m2!3d40.9371538!4d-73.8207747!16s%2Fg%2F11vyvj7wg9!19sChIJ5YV-aWmMAwARR2FYSbRUhSg?authuser=0&hl=en&rclk=1,5,Dietitian,,(201) 208-2578,"""She was so informative and provided incredible guidance.""",
595,8,,Girlene Dietitian,https://www.google.com/maps/place/Girlene+Dietitian/data=!4m7!3m6!1s0xfafb4f55bc22df7:0xc2950462464ed994!8m2!3d40.85968!4d-74.157769!16s%2Fg%2F11kqtnwdwl!19sChIJ9y3CW_W0rw8RlNlORmIElcI?authuser=0&hl=en&rclk=1,,Nutritionist,,(908) 616-7410,,
596,8,,"Sabyn Saoud, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Sabyn+Saoud,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c301bddf5a84a1:0xb9b016d4e198f68f!8m2!3d40.8850262!4d-74.2472961!16s%2Fg%2F11w582r2ns!19sChIJoYRa370Bw4kRj_aY4dQWsLk?authuser=0&hl=en&rclk=1",,Nutritionist,544 Main St,(617) 982-3658,,
597,8,,Nutrition Advantage,https://www.google.com/maps/place/Nutrition+Advantage/data=!4m7!3m6!1s0x89c3b1a41c83b2fd:0x41ae19e1a955416f!8m2!3d40.073132!4d-74.724323!16s%2Fg%2F11j7y14n90!19sChIJ_bKDHKSxw4kRb0FVqeEZrkE?authuser=0&hl=en&rclk=1,,Nutritionist,,,,
598,8,,Francesca Alfano Nutrition - Integrative & Functional Nutrition For Fertility NYC & The Hamptons,https://www.google.com/maps/place/Francesca+Alfano+Nutrition+-+Integrative+%26+Functional+Nutrition+For+Fertility+NYC+%26+The+Hamptons/data=!4m7!3m6!1s0x26af1b6830248fc9:0x6f156d1d2bc9863b!8m2!3d40.71907!4d-74.0089908!16s%2Fg%2F11qc0p03c6!19sChIJyY8kMGgbryYRO4bJKx1tFW8?authuser=0&hl=en&rclk=1,5,Nutritionist,99 Hudson Street 5th Floor,(646) 494-3408,"""She is thorough, knowledgeable, and kind.""",
599,9,,Nutrition and Weight Loss Center of Ocean,https://www.google.com/maps/place/Nutrition+and+Weight+Loss+Center+of+Ocean/data=!4m7!3m6!1s0x89c22f5068e98217:0xf83c1c3e5e2e2862!8m2!3d40.2610652!4d-74.0407387!16s%2Fg%2F1261r4pw6!19sChIJF4LpaFAvwokRYiguXj4cPPg?authuser=0&hl=en&rclk=1,5,Nutritionist,1819 NJ,(732) 609-3366,,
600,9,,"Danielle Salvo, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Danielle+Salvo,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c19d469973a29b:0xbac23c551ddd6add!8m2!3d39.9638264!4d-74.2157315!16s%2Fg%2F11w9kbyxyw!19sChIJm6JzmUadwYkR3WrdHVU8wro?authuser=0&hl=en&rclk=1",5,Nutritionist,99 NJ,(617) 982-3658,,
601,9,,Consistency Breeds Growth,https://www.google.com/maps/place/Consistency+Breeds+Growth/data=!4m7!3m6!1s0x89c185fd10e47d61:0x49546036140f1ee5!8m2!3d38.0416733!4d-98.4165515!16s%2Fg%2F11fmn0vx_0!19sChIJYX3kEP2FwYkR5R4PFDZgVEk?authuser=0&hl=en&rclk=1,4.9,Nutritionist,,(504) 931-8545,,
602,9,,"Theresa Rielly, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Theresa+Rielly,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c19d6fb56e89bb:0x74e93bd6aba12102!8m2!3d39.979862!4d-74.1980899!16s%2Fg%2F11w36z9dvl!19sChIJu4lutW-dwYkRAiGhq9Y76XQ?authuser=0&hl=en&rclk=1",5,Nutritionist,1190 Old Freehold Rd,(617) 982-3658,,
603,9,,Jalpa Sheth Nutrition & Wellness LLC,https://www.google.com/maps/place/Jalpa+Sheth+Nutrition+%26+Wellness+LLC/data=!4m7!3m6!1s0x89c2576d4613fa25:0x3851645ad61ed050!8m2!3d40.7189857!4d-74.034424!16s%2Fg%2F11gdpzfcln!19sChIJJfoTRm1XwokRUNAe1lpkUTg?authuser=0&hl=en&rclk=1,4.6,Nutritionist,185 Hudson St 5,(201) 744-0542,,
604,9,,LBS Nutrition LLC,https://www.google.com/maps/place/LBS+Nutrition+LLC/data=!4m7!3m6!1s0x89c3cf71be1176b5:0x5a2207b00df9cf53!8m2!3d40.411643!4d-74.4209957!16s%2Fg%2F11bwp1_nq5!19sChIJtXYRvnHPw4kRU8_5DbAHIlo?authuser=0&hl=en&rclk=1,4.9,Dietitian,1 Cornwall Dr Suite B1,(732) 210-9581,,
605,9,,Root Health Nutrition and Wellness,https://www.google.com/maps/place/Root+Health+Nutrition+and+Wellness/data=!4m7!3m6!1s0x89c231621c15dd15:0x4c4af80510951c61!8m2!3d40.3261452!4d-74.0436323!16s%2Fg%2F11ght8ktlm!19sChIJFd0VHGIxwokRYRyVEAX4Skw?authuser=0&hl=en&rclk=1,4.8,Nutritionist,39 Sycamore Ave,(732) 784-8378,,
606,9,,"Functional Nutritionist NJ | PCOS Nutritionist | Gut Health Nutritionist - Victoria Peck-Gray, RD","https://www.google.com/maps/place/Functional+Nutritionist+NJ+%7C+PCOS+Nutritionist+%7C+Gut+Health+Nutritionist+-+Victoria+Peck-Gray,+RD/data=!4m7!3m6!1s0x89c3b98883aba193:0x6605a1d2e42ee3f5!8m2!3d40.433481!4d-74.540278!16s%2Fg%2F11h59p661j!19sChIJk6Grg4i5w4kR9eMu5NKhBWY?authuser=0&hl=en&rclk=1",5,Nutritionist,,(732) 743-5642,,
607,9,,Well Made Nutrition,https://www.google.com/maps/place/Well+Made+Nutrition/data=!4m7!3m6!1s0x89c255521d4cdf4d:0x356b962d4393d3e1!8m2!3d40.9229686!4d-74.1985954!16s%2Fg%2F11g6r1yg35!19sChIJTd9MHVJVwokR4dOTQy2WazU?authuser=0&hl=en&rclk=1,5,Nutritionist,,,,
608,9,,Culina Health ,https://www.google.com/maps/place/Culina+Health+%E2%80%A2+Virtual+1:1+Nutrition+Care/data=!4m7!3m6!1s0x89c2593e33dd72c5:0x709b8149d16cad4d!8m2!3d34.7060845!4d-97.170432!16s%2Fg%2F11n5fwhx_q!19sChIJxXLdMz5ZwokRTa1s0UmBm3A?authuser=0&hl=en&rclk=1,4.9,Dietitian,1 Nutrition Care 4,(917) 647-1665,,
609,9,,"Kerry Conlon, MS, RDN - Digestive Diseases and Disorders Dietitian Nutritionist","https://www.google.com/maps/place/Kerry+Conlon,+MS,+RDN+-+Digestive+Diseases+and+Disorders+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c3cb745b52e055:0x571f8af0c33ef079!8m2!3d40.073132!4d-74.724323!16s%2Fg%2F11r9g40h8z!19sChIJVeBSW3TLw4kRefA-w_CKH1c?authuser=0&hl=en&rclk=1",5,Nutritionist,,(732) 351-4424,,
610,9,,Nutrition Specialists of New Jersey,https://www.google.com/maps/place/Nutrition+Specialists+of+New+Jersey/data=!4m7!3m6!1s0x89c3d5ba5d51a115:0x8884ff057057413d!8m2!3d40.2845302!4d-74.295469!16s%2Fg%2F11f_075xwp!19sChIJFaFRXbrVw4kRPUFXcAX_hIg?authuser=0&hl=en&rclk=1,4.9,Nutritionist,4400 US,(732) 589-2547,,
611,9,,Dian's Wellness Simplified,https://www.google.com/maps/place/Dian%27s+Wellness+Simplified/data=!4m7!3m6!1s0x89c3a3e5b7a9fc65:0xd968f5f1a66e56cb!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F1v6l8f98!19sChIJZfypt-Wjw4kRy1ZupvH1aNk?authuser=0&hl=en&rclk=1,4.8,Nutritionist,,(973) 267-4816,,
612,9,,Michele Peters MS RDN,https://www.google.com/maps/place/Michele+Peters+MS+RDN/data=!4m7!3m6!1s0x89c23b80d3d40c03:0x306273ca47483eda!8m2!3d40.073132!4d-74.724323!16s%2Fg%2F11sjr5rzdt!19sChIJAwzU04A7wokR2j5IR8pzYjA?authuser=0&hl=en&rclk=1,5,Nutritionist,,(917) 601-6439,,
613,9,,Jersey Shore Nutrition,https://www.google.com/maps/place/Jersey+Shore+Nutrition/data=!4m7!3m6!1s0x89c1847703cc2859:0xb78120378b5785b0!8m2!3d40.0711776!4d-74.0544989!16s%2Fg%2F11fy4kfsjp!19sChIJWSjMA3eEwYkRsIVXizcggbc?authuser=0&hl=en&rclk=1,5,Nutritionist,1648 Bay Ave Suite 2,(732) 822-7117,,
